match_id,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
875,New Zealand,South Africa,Hamilton,114,31,7,7.685393258426966,34.0,173
1036,South Africa,Pakistan,Johannesburg,139,9,4,7.513513513513513,36.0,153
1100,New Zealand,Pakistan,Wellington,152,19,6,9.029702970297029,46.0,196
874,South Africa,New Zealand,Wellington,130,9,4,7.027027027027027,56.0,147
1134,New Zealand,Bangladesh,Kolkata,100,27,7,6.451612903225806,37.0,145
857,India,South Africa,Durban,168,0,4,8.330578512396695,45.0,168
980,England,West Indies,Barbados,56,91,10,11.586206896551724,56.0,165
826,Australia,England,Barbados,115,17,5,6.699029126213592,50.0,147
62,Pakistan,West Indies,Lauderhill,47,85,10,8.057142857142857,45.0,189
1038,Sri Lanka,Bangladesh,Chittagong,96,53,6,8.597014925373134,37.0,168
549,South Africa,India,Ahmedabad,158,17,5,9.20388349514563,41.0,187
25,New Zealand,Australia,Sydney,90,22,4,5.510204081632653,32.0,117
703,Sri Lanka,New Zealand,Auckland,61,51,4,5.304347826086956,18.0,115
959,New Zealand,Sri Lanka,Pallekele,16,83,7,2.5945945945945947,12.0,74
822,India,Sri Lanka,St Lucia,139,17,8,8.097087378640778,38.0,163
817,England,South Africa,Barbados,133,23,6,8.22680412371134,35.0,168
738,West Indies,South Africa,Johannesburg,59,45,6,4.72,18.0,131
30,England,New Zealand,Hamilton,68,69,8,8.0,44.0,194
787,India,New Zealand,Wellington,61,65,7,6.654545454545454,26.0,149
1090,England,Pakistan,Dubai,83,48,7,6.916666666666667,34.0,172
411,South Africa,Pakistan,Lahore,69,54,4,6.2727272727272725,38.0,110
953,Pakistan,Australia,Dubai,91,41,8,6.9113924050632916,43.0,151
747,Australia,England,Manchester,76,44,7,6.0,23.0,145
913,West Indies,Sri Lanka,Colombo,108,18,5,6.352941176470588,60.0,137
961,India,Pakistan,Bangalore,128,4,1,6.620689655172414,23.0,133
844,Pakistan,England,Dubai,58,53,6,5.1940298507462686,32.0,129
868,Sri Lanka,Australia,Pallekele,43,86,8,7.588235294117647,37.0,198
719,Bangladesh,Australia,Cape Town,72,50,8,6.171428571428572,32.0,123
930,South Africa,India,Johannesburg,144,27,8,9.290322580645162,53.0,219
820,Pakistan,South Africa,St Lucia,48,63,7,5.052631578947368,30.0,148
722,New Zealand,England,Durban,153,5,2,7.982608695652174,47.0,164
1090,England,Pakistan,Dubai,109,39,7,8.074074074074074,47.0,172
1028,India,Australia,Mirpur,131,17,6,7.631067961165049,56.0,159
232,India,New Zealand,Nagpur,90,73,8,11.48936170212766,59.0,238
806,India,South Africa,St Lucia,162,11,7,8.917431192660551,62.0,186
1059,South Africa,Bangladesh,Mirpur,120,15,6,6.857142857142857,31.0,148
374,Bangladesh,Sri Lanka,Abu Dhabi,130,4,5,6.724137931034483,40.0,139
989,Sri Lanka,Pakistan,Dubai,182,11,8,10.01834862385321,50.0,211
853,New Zealand,Sri Lanka,Lauderhill,76,27,2,4.903225806451613,20.0,81
1057,England,South Africa,Johannesburg,64,66,7,7.111111111111111,42.0,171
161,Bangladesh,Pakistan,Lahore,64,77,10,8.930232558139535,54.0,196
1094,Sri Lanka,England,Southampton,41,86,9,7.235294117647059,39.0,140
381,Pakistan,India,Dubai,102,49,8,8.619718309859154,41.0,171
979,England,West Indies,Barbados,32,80,7,4.8,20.0,152
763,Australia,Sri Lanka,Nottingham,155,2,2,7.88135593220339,61.0,159
700,South Africa,Australia,Johannesburg,99,51,9,8.608695652173912,40.0,201
1034,South Africa,India,Mirpur,52,73,8,6.638297872340425,35.0,172
816,New Zealand,Pakistan,Barbados,48,74,8,6.260869565217392,25.0,133
821,New Zealand,England,St Lucia,61,62,8,6.310344827586207,31.0,149
701,Australia,England,Sydney,110,63,8,11.578947368421053,68.0,221
835,Pakistan,New Zealand,Dubai,126,16,5,7.269230769230769,30.0,153
383,India,Bangladesh,Dubai,72,84,10,12.0,69.0,168
94,India,Australia,Melbourne,46,79,6,6.7317073170731705,34.0,125
622,Pakistan,Australia,Lahore,123,38,7,9.0,38.0,168
1063,Pakistan,Bangladesh,Mirpur,125,17,7,7.281553398058253,48.0,141
813,South Africa,New Zealand,Barbados,89,43,8,6.935064935064935,34.0,170
1033,Sri Lanka,West Indies,Mirpur,86,43,7,6.701298701298701,33.0,160
719,Bangladesh,Australia,Cape Town,43,73,9,5.48936170212766,27.0,123
1064,Pakistan,Sri Lanka,Colombo,46,80,9,6.9,37.0,175
977,Australia,England,Sydney,131,34,6,9.13953488372093,55.0,195
556,Pakistan,Sri Lanka,Kandy,64,84,10,10.666666666666666,57.0,212
1097,Sri Lanka,New Zealand,Auckland,105,23,2,6.494845360824742,37.0,142
906,Pakistan,India,Colombo,109,21,4,6.606060606060606,32.0,128
525,West Indies,England,Mumbai,183,5,5,9.547826086956523,55.0,196
1127,Pakistan,India,Kolkata,34,78,10,4.857142857142857,29.0,118
548,England,Sri Lanka,Kandy,108,28,4,7.043478260869565,35.0,146
556,Pakistan,Sri Lanka,Kandy,102,58,10,9.870967741935484,47.0,212
787,India,New Zealand,Wellington,92,46,7,7.45945945945946,35.0,149
623,Pakistan,Australia,Lahore,98,58,7,9.483870967741936,27.0,198
1126,South Africa,England,Mumbai,73,89,10,14.129032258064516,73.0,229
484,Sri Lanka,England,Kandy,52,87,9,9.454545454545455,41.0,133
780,Pakistan,South Africa,Nottingham,55,73,8,7.0212765957446805,26.0,149
852,New Zealand,Sri Lanka,Lauderhill,44,71,8,5.387755102040816,19.0,120
1100,New Zealand,Pakistan,Wellington,89,59,8,8.754098360655737,35.0,196
11,New Zealand,Bangladesh,Mount Maunganui,53,63,7,5.578947368421052,18.0,194
801,Australia,Pakistan,Melbourne,99,35,4,6.988235294117647,28.0,127
714,England,Australia,Cape Town,130,11,3,7.155963302752293,33.0,135
1032,West Indies,Pakistan,Mirpur,41,79,8,6.0,31.0,166
1088,Australia,India,Sydney,72,72,8,9.0,48.0,197
700,South Africa,Australia,Johannesburg,180,9,7,9.72972972972973,59.0,201
863,Pakistan,South Africa,Abu Dhabi,38,92,9,8.142857142857142,35.0,119
870,Australia,India,Sydney,100,44,8,7.894736842105263,35.0,171
862,India,England,Manchester,66,70,9,7.92,37.0,165
1050,England,New Zealand,Manchester,170,8,3,9.107142857142858,57.0,191
772,South Africa,West Indies,London,181,2,3,9.203389830508474,43.0,183
941,Australia,England,Southampton,76,75,9,10.133333333333333,51.0,248
848,Australia,England,Melbourne,80,50,6,6.857142857142857,17.0,147
161,Bangladesh,Pakistan,Lahore,72,74,10,9.391304347826088,46.0,196
1101,Sri Lanka,West Indies,Pallekele,126,37,8,9.108433734939759,42.0,215
906,Pakistan,India,Colombo,49,71,7,6.0,21.0,128
1036,South Africa,Pakistan,Johannesburg,88,51,7,7.6521739130434785,22.0,153
904,West Indies,Sri Lanka,Pallekele,40,71,8,4.8979591836734695,28.0,129
800,West Indies,Australia,Sydney,57,62,6,5.896551724137931,24.0,138
751,Australia,South Africa,Melbourne,173,10,3,9.436363636363636,34.0,182
697,Sri Lanka,England,Southampton,45,92,10,9.642857142857142,43.0,163
887,England,Pakistan,Abu Dhabi,77,35,6,5.435294117647059,20.0,129
789,New Zealand,West Indies,Hamilton,165,15,4,9.428571428571429,26.0,191
534,New Zealand,South Africa,Ahmedabad,149,17,3,8.679611650485437,28.0,175
1002,New Zealand,Bangladesh,Mirpur,187,12,7,10.38888888888889,58.0,204
869,Sri Lanka,Australia,Pallekele,45,89,9,8.709677419354838,45.0,157
753,Australia,New Zealand,Sydney,41,90,8,8.2,41.0,150
862,India,England,Manchester,165,4,2,8.53448275862069,42.0,165
160,Pakistan,Bangladesh,Lahore,157,33,7,10.827586206896552,50.0,201
812,Pakistan,England,Barbados,86,46,6,6.972972972972973,29.0,147
737,New Zealand,South Africa,Johannesburg,69,56,6,6.46875,31.0,129
23,Pakistan,West Indies,Dubai,100,36,7,7.142857142857143,38.0,160
913,West Indies,Sri Lanka,Colombo,24,69,8,2.823529411764706,17.0,137
11,New Zealand,Bangladesh,Mount Maunganui,177,6,6,9.31578947368421,74.0,194
1055,South Africa,Australia,Sydney,117,27,7,7.548387096774194,29.0,145
727,Sri Lanka,Australia,Cape Town,57,51,3,4.956521739130435,31.0,101
988,Sri Lanka,Pakistan,Dubai,106,19,6,6.297029702970297,35.0,145
978,West Indies,England,Barbados,69,68,9,7.961538461538462,38.0,170
380,Sri Lanka,Bangladesh,Dubai,63,69,8,7.411764705882353,34.0,168
12,South Africa,New Zealand,Auckland,152,20,6,9.12,47.0,185
719,Bangladesh,Australia,Cape Town,57,65,9,6.218181818181818,33.0,123
824,Sri Lanka,England,St Lucia,36,86,7,6.352941176470588,30.0,128
738,West Indies,South Africa,Johannesburg,46,66,7,5.111111111111111,18.0,131
781,Sri Lanka,West Indies,London,90,38,7,6.585365853658536,27.0,158
716,New Zealand,Sri Lanka,Johannesburg,146,13,5,8.186915887850468,43.0,164
1140,England,West Indies,Kolkata,60,64,7,6.428571428571429,37.0,155
914,West Indies,England,Nottingham,166,1,6,8.369747899159664,65.0,172
858,Pakistan,New Zealand,Auckland,76,53,4,6.8059701492537314,17.0,143
701,Australia,England,Sydney,157,30,5,10.466666666666667,40.0,221
1030,Sri Lanka,New Zealand,Chittagong,112,12,3,6.222222222222222,34.0,119
877,India,England,Kolkata,120,0,1,6.0,33.0,120
769,England,South Africa,Nottingham,105,5,2,5.478260869565218,17.0,111
797,New Zealand,Sri Lanka,Colombo,117,18,6,6.882352941176471,31.0,141
1164,Sri Lanka,India,Mirpur,21,89,8,4.064516129032258,21.0,138
561,India,New Zealand,Ahmedabad,157,49,9,13.267605633802816,60.0,255
806,India,South Africa,St Lucia,110,32,8,7.5,44.0,186
822,India,Sri Lanka,St Lucia,109,44,8,8.605263157894736,38.0,163
827,Bangladesh,New Zealand,Hamilton,57,45,4,4.56,14.0,78
1050,England,New Zealand,Manchester,59,85,9,10.114285714285714,57.0,191
920,West Indies,Australia,Barbados,100,66,8,11.11111111111111,57.0,160
1122,New Zealand,India,Nagpur,103,12,4,5.722222222222222,27.0,126
1094,Sri Lanka,England,Southampton,108,32,4,7.363636363636363,30.0,140
11,New Zealand,Bangladesh,Mount Maunganui,59,58,7,5.709677419354839,19.0,194
1164,Sri Lanka,India,Mirpur,41,67,7,4.6415094339622645,26.0,138
798,New Zealand,Sri Lanka,Colombo,123,31,8,8.292134831460674,41.0,170
905,South Africa,Australia,Colombo,104,23,5,6.43298969072165,35.0,146
711,West Indies,Bangladesh,Johannesburg,24,93,9,5.333333333333333,24.0,164
951,New Zealand,England,Wellington,77,50,7,6.6,40.0,139
725,New Zealand,South Africa,Durban,57,79,10,8.341463414634147,50.0,153
276,England,New Zealand,Christchurch,44,84,8,7.333333333333333,36.0,153
834,Pakistan,New Zealand,Dubai,131,21,5,7.9393939393939394,38.0,161
1003,New Zealand,Sri Lanka,Pallekele,99,27,5,6.387096774193548,36.0,142
286,South Africa,New Zealand,Auckland,112,23,2,6.927835051546392,44.0,136
1020,West Indies,Bangladesh,Mirpur,44,76,10,6.0,26.0,171
60,Pakistan,West Indies,Lauderhill,154,12,5,8.555555555555555,44.0,178
551,Pakistan,England,Kandy,106,37,7,7.662650602409639,40.0,164
898,Bangladesh,Pakistan,Pallekele,106,49,8,8.95774647887324,41.0,175
724,Sri Lanka,Bangladesh,Johannesburg,37,90,9,7.4,37.0,147
1002,New Zealand,Bangladesh,Mirpur,94,54,8,8.545454545454545,24.0,204
869,Sri Lanka,Australia,Pallekele,130,23,5,8.041237113402062,34.0,157
1095,England,Pakistan,Manchester,85,51,7,7.391304347826087,29.0,135
552,New Zealand,Sri Lanka,Colombo,70,69,8,8.235294117647058,39.0,168
782,Sri Lanka,Pakistan,London,53,61,6,5.389830508474576,23.0,138
711,West Indies,Bangladesh,Johannesburg,126,19,7,7.485148514851486,38.0,164
486,England,Sri Lanka,Kandy,49,72,5,6.125,31.0,128
549,South Africa,India,Ahmedabad,107,49,7,9.04225352112676,54.0,187
787,India,New Zealand,Wellington,55,78,7,7.857142857142857,41.0,149
724,Sri Lanka,Bangladesh,Johannesburg,46,78,8,6.571428571428571,34.0,147
1063,Pakistan,Bangladesh,Mirpur,77,47,8,6.328767123287672,39.0,141
1057,England,South Africa,Johannesburg,47,84,9,7.833333333333333,42.0,171
848,Australia,England,Melbourne,122,14,5,6.90566037735849,35.0,147
555,New Zealand,England,Colombo,123,35,7,8.68235294117647,45.0,159
775,England,India,London,69,61,9,7.016949152542373,41.0,153
1098,Pakistan,New Zealand,Auckland,161,12,4,8.944444444444445,66.0,171
703,Sri Lanka,New Zealand,Auckland,28,92,7,6.0,28.0,115
866,South Africa,Australia,Cape Town,66,55,8,6.092307692307692,31.0,146
1134,New Zealand,Bangladesh,Kolkata,66,53,8,5.91044776119403,27.0,145
1034,South Africa,India,Mirpur,144,14,6,8.150943396226415,42.0,172
945,New Zealand,South Africa,Durban,86,12,1,4.777777777777778,24.0,86
160,Pakistan,Bangladesh,Lahore,155,35,7,10.941176470588236,62.0,201
29,New Zealand,Australia,Auckland,202,24,8,12.625,63.0,243
791,Sri Lanka,India,Colombo,87,50,8,7.457142857142857,25.0,171
860,Pakistan,New Zealand,Christchurch,82,66,9,9.11111111111111,48.0,183
10,New Zealand,Bangladesh,Mount Maunganui,115,46,7,9.324324324324325,53.0,195
737,New Zealand,South Africa,Johannesburg,45,82,8,7.105263157894737,39.0,129
1033,Sri Lanka,West Indies,Mirpur,121,19,6,7.188118811881188,37.0,160
1048,South Africa,West Indies,Durban,91,67,10,10.30188679245283,53.0,195
867,Australia,South Africa,Johannesburg,82,41,6,6.227848101265823,34.0,147
902,India,Australia,Colombo,59,73,8,7.531914893617022,38.0,140
11,New Zealand,Bangladesh,Mount Maunganui,55,59,7,5.409836065573771,19.0,194
1096,New Zealand,Sri Lanka,Mount Maunganui,133,27,8,8.580645161290322,32.0,182
701,Australia,England,Sydney,176,20,5,10.56,39.0,221
1055,South Africa,Australia,Sydney,99,44,8,7.815789473684211,37.0,145
1027,Pakistan,Bangladesh,Mirpur,156,12,6,8.666666666666666,43.0,190
287,South Africa,New Zealand,Wellington,50,87,9,9.090909090909092,50.0,164
1113,South Africa,Sri Lanka,Cape Town,61,71,9,7.469387755102041,30.0,169
1003,New Zealand,Sri Lanka,Pallekele,39,86,8,6.882352941176471,36.0,142
160,Pakistan,Bangladesh,Lahore,121,51,8,10.521739130434783,48.0,201
900,West Indies,England,Pallekele,118,42,9,9.076923076923077,45.0,179
284,New Zealand,South Africa,Mount Maunganui,51,68,5,5.884615384615385,30.0,91
719,Bangladesh,Australia,Cape Town,89,32,7,6.068181818181818,26.0,123
868,Sri Lanka,Australia,Pallekele,178,6,7,9.368421052631579,68.0,198
1022,Sri Lanka,England,Chittagong,36,88,9,6.75,35.0,189
695,South Africa,New Zealand,Johannesburg,106,35,5,7.482352941176471,23.0,133
951,New Zealand,England,Wellington,31,83,9,5.027027027027027,28.0,139
1038,Sri Lanka,Bangladesh,Chittagong,128,23,4,7.917525773195877,32.0,168
736,Australia,India,Mumbai,155,9,6,8.378378378378379,42.0,166
792,England,South Africa,Johannesburg,167,14,5,9.452830188679245,53.0,202
1082,South Africa,Australia,Cape Town,140,19,7,8.316831683168317,40.0,178
706,West Indies,England,London,58,71,9,7.1020408163265305,27.0,169
1101,Sri Lanka,West Indies,Pallekele,99,53,9,8.865671641791044,34.0,215
782,Sri Lanka,Pakistan,London,44,70,6,5.28,18.0,138
534,New Zealand,South Africa,Ahmedabad,64,81,7,9.846153846153847,56.0,175
24,West Indies,Pakistan,Abu Dhabi,69,39,5,5.111111111111111,35.0,103
20,West Indies,India,Lauderhill,243,3,6,12.461538461538462,44.0,245
880,West Indies,England,London,64,63,8,6.7368421052631575,21.0,125
884,Sri Lanka,Pakistan,Abu Dhabi,89,62,7,9.206896551724139,38.0,141
723,Australia,Pakistan,Johannesburg,58,84,8,9.666666666666666,50.0,164
899,New Zealand,Sri Lanka,Pallekele,78,61,9,7.932203389830509,46.0,174
25,New Zealand,Australia,Sydney,61,44,5,4.815789473684211,23.0,117
94,India,Australia,Melbourne,96,36,5,6.857142857142857,35.0,125
732,India,Pakistan,Johannesburg,42,83,8,6.8108108108108105,23.0,157
25,New Zealand,Australia,Sydney,36,74,6,4.695652173913044,20.0,117
1140,England,West Indies,Kolkata,88,49,6,7.436619718309859,48.0,155
790,India,New Zealand,Christchurch,111,31,3,7.48314606741573,28.0,162
1032,West Indies,Pakistan,Mirpur,70,53,6,6.268656716417911,30.0,166
60,Pakistan,West Indies,Lauderhill,147,17,6,8.563106796116505,39.0,178
714,England,Australia,Cape Town,49,70,7,5.88,26.0,135
697,Sri Lanka,England,Southampton,99,50,6,8.485714285714286,31.0,163
800,West Indies,Australia,Sydney,52,67,6,5.886792452830188,25.0,138
624,Pakistan,Australia,Lahore,99,58,8,9.580645161290322,56.0,207
913,West Indies,Sri Lanka,Colombo,23,70,8,2.76,16.0,137
1133,South Africa,West Indies,Nagpur,42,79,7,6.146341463414634,29.0,122
859,New Zealand,Pakistan,Hamilton,91,53,9,8.149253731343284,39.0,185
955,Australia,Sri Lanka,Sydney,108,23,7,6.680412371134021,43.0,137
729,India,South Africa,Durban,141,4,6,7.293103448275862,45.0,153
854,Pakistan,South Africa,Abu Dhabi,56,53,5,5.014925373134329,19.0,120
870,Australia,India,Sydney,138,23,7,8.536082474226804,53.0,171
834,Pakistan,New Zealand,Dubai,134,16,4,7.730769230769231,35.0,161
485,Sri Lanka,England,Kandy,103,59,9,10.131147540983607,47.0,189
815,Sri Lanka,West Indies,Barbados,55,79,9,8.048780487804878,48.0,195
1054,South Africa,Australia,Melbourne,77,26,6,4.914893617021277,24.0,101
1127,Pakistan,India,Kolkata,51,59,8,5.016393442622951,26.0,118
715,India,Pakistan,Durban,122,19,4,7.247524752475248,41.0,141
287,South Africa,New Zealand,Wellington,162,5,5,8.452173913043477,49.0,164
1129,Bangladesh,Australia,Bangalore,107,25,5,6.757894736842105,40.0,156
739,England,New Zealand,Auckland,74,74,7,9.652173913043478,48.0,184
1063,Pakistan,Bangladesh,Mirpur,134,7,6,7.115044247787611,44.0,141
874,South Africa,New Zealand,Wellington,76,35,6,5.364705882352941,24.0,147
738,West Indies,South Africa,Johannesburg,41,74,8,5.3478260869565215,25.0,131
913,West Indies,Sri Lanka,Colombo,15,83,8,2.4324324324324325,15.0,137
21,West Indies,India,Lauderhill,83,55,6,7.661538461538462,29.0,143
384,Pakistan,Bangladesh,Dubai,71,38,4,5.195121951219512,34.0,135
701,Australia,England,Sydney,152,38,6,11.121951219512194,49.0,221
1062,New Zealand,South Africa,Centurion,141,24,6,8.8125,40.0,177
556,Pakistan,Sri Lanka,Kandy,191,15,8,10.914285714285715,58.0,212
1097,Sri Lanka,New Zealand,Auckland,39,80,7,5.85,29.0,142
20,West Indies,India,Lauderhill,174,44,9,13.736842105263158,74.0,245
1140,England,West Indies,Kolkata,36,80,7,5.4,28.0,155
288,South Africa,New Zealand,Christchurch,186,3,7,9.538461538461538,67.0,187
280,New Zealand,West Indies,Auckland,175,12,5,9.722222222222221,59.0,207
930,South Africa,India,Johannesburg,84,59,9,8.262295081967213,36.0,219
1126,South Africa,England,Mumbai,118,62,8,12.206896551724139,50.0,229
902,India,Australia,Colombo,101,31,5,6.808988764044944,31.0,140
814,Australia,India,Barbados,127,43,9,9.896103896103897,57.0,184
931,West Indies,New Zealand,Lauderhill,144,24,8,9.0,59.0,209
174,Sri Lanka,Bangladesh,Colombo,91,38,4,6.658536585365853,35.0,132
700,South Africa,Australia,Johannesburg,112,42,9,8.615384615384615,45.0,201
1061,New Zealand,South Africa,Durban,136,19,5,8.07920792079208,37.0,151
910,India,South Africa,Colombo,68,60,6,6.8,38.0,152
869,Sri Lanka,Australia,Pallekele,54,84,9,9.0,52.0,157
821,New Zealand,England,St Lucia,147,1,4,7.411764705882353,35.0,149
908,Sri Lanka,England,Pallekele,82,50,7,7.0285714285714285,31.0,169
980,England,West Indies,Barbados,141,5,4,7.356521739130435,24.0,165
19,India,England,Bangalore,187,5,6,9.756521739130434,60.0,202
1094,Sri Lanka,England,Southampton,127,21,3,7.696969696969697,44.0,140
868,Sri Lanka,Australia,Pallekele,63,71,8,7.714285714285714,36.0,198
740,England,New Zealand,Christchurch,131,26,6,8.361702127659575,44.0,193
1028,India,Australia,Mirpur,132,17,6,7.689320388349515,57.0,159
18,India,England,Nagpur,143,1,4,7.2100840336134455,36.0,144
817,England,South Africa,Barbados,144,15,5,8.228571428571428,43.0,168
787,India,New Zealand,Wellington,47,84,8,7.833333333333333,45.0,149
718,New Zealand,India,Johannesburg,68,71,9,8.326530612244898,38.0,190
980,England,West Indies,Barbados,102,48,9,8.5,26.0,165
787,India,New Zealand,Wellington,57,74,7,7.434782608695652,37.0,149
750,South Africa,Australia,Centurion,95,34,7,6.627906976744186,27.0,156
286,South Africa,New Zealand,Auckland,67,55,5,6.184615384615385,26.0,136
834,Pakistan,New Zealand,Dubai,35,84,9,5.833333333333333,35.0,161
1056,England,South Africa,Cape Town,126,5,2,6.573913043478261,34.0,134
276,England,New Zealand,Christchurch,127,12,4,7.055555555555555,42.0,153
94,India,Australia,Melbourne,54,68,5,6.230769230769231,30.0,125
858,Pakistan,New Zealand,Auckland,119,8,1,6.375,29.0,143
1064,Pakistan,Sri Lanka,Colombo,144,18,7,8.470588235294118,56.0,175
852,New Zealand,Sri Lanka,Lauderhill,51,67,8,5.773584905660377,24.0,120
285,New Zealand,South Africa,Hamilton,55,76,8,7.5,40.0,175
807,Australia,Pakistan,St Lucia,100,50,8,8.571428571428571,44.0,191
1026,South Africa,England,Chittagong,103,44,8,8.131578947368421,39.0,196
1059,South Africa,Bangladesh,Mirpur,83,49,7,7.014084507042254,39.0,148
819,Australia,Sri Lanka,Barbados,52,73,6,6.638297872340425,32.0,168
769,England,South Africa,Nottingham,92,26,3,5.872340425531915,37.0,111
1094,Sri Lanka,England,Southampton,73,69,8,8.588235294117647,53.0,140
560,India,England,Mumbai,160,41,7,12.151898734177216,54.0,253
622,Pakistan,Australia,Lahore,149,12,4,8.277777777777779,34.0,168
903,New Zealand,England,Pallekele,146,1,4,7.361344537815126,50.0,148
903,New Zealand,England,Pallekele,59,59,7,5.80327868852459,29.0,148
706,West Indies,England,London,137,31,6,9.235955056179776,59.0,169
380,Sri Lanka,Bangladesh,Dubai,83,48,7,6.916666666666667,27.0,168
1033,Sri Lanka,West Indies,Mirpur,64,62,7,6.620689655172414,22.0,160
781,Sri Lanka,West Indies,London,155,1,5,7.815126050420168,58.0,158
720,South Africa,England,Cape Town,146,5,3,7.6173913043478265,54.0,154
1139,India,West Indies,Mumbai,94,52,9,8.294117647058824,36.0,192
960,West Indies,Bangladesh,Mirpur,54,72,8,6.75,29.0,197
1060,South Africa,Bangladesh,Mirpur,122,34,7,8.511627906976743,34.0,169
1002,New Zealand,Bangladesh,Mirpur,65,86,10,11.470588235294118,59.0,204
553,West Indies,South Africa,Ahmedabad,96,43,3,7.48051948051948,27.0,176
987,South Africa,Pakistan,Dubai,62,65,9,6.763636363636364,30.0,150
888,West Indies,Bangladesh,Mirpur,78,47,8,6.410958904109589,26.0,132
375,Pakistan,India,Dubai,67,39,4,4.962962962962963,21.0,127
722,New Zealand,England,Durban,61,59,6,6.0,32.0,164
28,New Zealand,England,Wellington,132,30,7,8.8,47.0,196
719,Bangladesh,Australia,Cape Town,44,71,9,5.387755102040816,27.0,123
812,Pakistan,England,Barbados,132,5,3,6.886956521739131,31.0,147
381,Pakistan,India,Dubai,115,35,7,8.117647058823529,25.0,171
937,India,England,Mumbai,39,89,9,7.548387096774194,37.0,177
1096,New Zealand,Sri Lanka,Mount Maunganui,137,22,7,8.387755102040817,35.0,182
787,India,New Zealand,Wellington,61,67,7,6.90566037735849,32.0,149
778,Sri Lanka,New Zealand,Nottingham,56,77,8,7.813953488372093,41.0,158
758,Australia,West Indies,London,53,69,7,6.235294117647059,32.0,169
835,Pakistan,New Zealand,Dubai,83,51,8,7.217391304347826,32.0,153
412,South Africa,Pakistan,Lahore,19,88,8,3.5625,19.0,139
792,England,South Africa,Johannesburg,134,37,7,9.686746987951807,59.0,202
1088,Australia,India,Sydney,168,18,6,9.882352941176471,58.0,197
798,New Zealand,Sri Lanka,Colombo,56,76,10,7.636363636363637,43.0,170
1122,New Zealand,India,Nagpur,50,65,7,5.454545454545454,28.0,126
848,Australia,England,Melbourne,70,68,8,8.076923076923077,33.0,147
976,England,Australia,Melbourne,94,35,4,6.635294117647059,27.0,130
622,Pakistan,Australia,Lahore,143,22,5,8.755102040816327,38.0,168
739,England,New Zealand,Auckland,81,67,7,9.169811320754716,45.0,184
845,England,Pakistan,Dubai,105,29,9,6.923076923076923,38.0,148
876,South Africa,New Zealand,Auckland,61,74,7,7.956521739130435,39.0,165
737,New Zealand,South Africa,Johannesburg,38,85,8,6.514285714285714,34.0,129
374,Bangladesh,Sri Lanka,Abu Dhabi,39,73,6,4.9787234042553195,35.0,139
750,South Africa,Australia,Centurion,53,73,8,6.76595744680851,31.0,156
287,South Africa,New Zealand,Wellington,163,4,5,8.431034482758621,48.0,164
1064,Pakistan,Sri Lanka,Colombo,153,12,7,8.5,55.0,175
732,India,Pakistan,Johannesburg,51,71,8,6.244897959183674,23.0,157
549,South Africa,India,Ahmedabad,132,38,6,9.658536585365853,56.0,187
866,South Africa,Australia,Cape Town,65,57,8,6.190476190476191,30.0,146
1101,Sri Lanka,West Indies,Pallekele,80,71,10,9.795918367346939,43.0,215
905,South Africa,Australia,Colombo,49,74,7,6.391304347826087,33.0,146
918,Pakistan,Bangladesh,Mirpur,128,3,3,6.564102564102564,23.0,135
699,West Indies,New Zealand,Auckland,28,75,8,3.7333333333333334,19.0,126
11,New Zealand,Bangladesh,Mount Maunganui,148,20,7,8.88,72.0,194
275,New Zealand,Australia,Mount Maunganui,130,27,5,8.387096774193548,50.0,156
968,Sri Lanka,Bangladesh,Pallekele,147,21,6,8.909090909090908,47.0,198
1102,West Indies,Sri Lanka,Colombo,154,4,4,7.9655172413793105,33.0,162
558,West Indies,India,Kolkata,139,24,6,8.6875,40.0,195
384,Pakistan,Bangladesh,Dubai,30,77,7,4.186046511627907,25.0,135
560,India,England,Mumbai,71,83,9,11.513513513513514,55.0,253
21,West Indies,India,Lauderhill,119,20,3,7.14,27.0,143
948,Pakistan,South Africa,Centurion,41,86,9,7.235294117647059,37.0,195
1048,South Africa,West Indies,Durban,88,70,10,10.56,62.0,195
1013,Pakistan,India,Mirpur,115,6,4,6.052631578947368,26.0,130
1129,Bangladesh,Australia,Bangalore,112,18,5,6.588235294117647,32.0,156
986,Pakistan,South Africa,Dubai,60,41,5,4.556962025316456,24.0,98
735,New Zealand,England,Manchester,49,71,7,6.0,35.0,123
738,West Indies,South Africa,Johannesburg,55,51,7,4.782608695652174,24.0,131
1034,South Africa,India,Mirpur,44,86,8,7.764705882352941,35.0,172
1026,South Africa,England,Chittagong,121,29,7,7.978021978021978,34.0,196
884,Sri Lanka,Pakistan,Abu Dhabi,110,36,7,7.857142857142857,25.0,141
978,West Indies,England,Barbados,130,21,7,7.878787878787879,43.0,170
1043,South Africa,West Indies,Johannesburg,211,13,6,11.83177570093458,59.0,231
899,New Zealand,Sri Lanka,Pallekele,58,73,9,7.404255319148936,42.0,174
931,West Indies,New Zealand,Lauderhill,119,34,8,8.30232558139535,54.0,209
697,Sri Lanka,England,Southampton,50,89,10,9.67741935483871,45.0,163
899,New Zealand,Sri Lanka,Pallekele,163,8,5,8.732142857142858,54.0,174
880,West Indies,England,London,104,28,6,6.782608695652174,36.0,125
284,New Zealand,South Africa,Mount Maunganui,36,88,6,6.75,34.0,91
